APPL_ID,WATER_RIGHT_TYPE,WATER_RIGHT_STATUS_2021,WATER_RIGHT_STATUS,RIPARIAN,BASIN,MAINSTEM,MAINSTEM_RR,UPPER_RUSSIAN,PRIORITY,ASSIGNED_PRIORITY_DATE_SUB,ASSIGNED_PRIORITY_DATE_SOURCE,PRIORITY_CLASS,JAN_MEAN_DIV,FEB_MEAN_DIV,MAR_MEAN_DIV,APR_MEAN_DIV,MAY_MEAN_DIV,JUN_MEAN_DIV,JUL_MEAN_DIV,AUG_MEAN_DIV,SEP_MEAN_DIV,OCT_MEAN_DIV,NOV_MEAN_DIV,DEC_MEAN_DIV,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND,DEMAND_ZEROED_POWER,DEMAND_ZEROED_OTHER,LATITUDE,LONGITUDE,QAQC_MODIFICATION,PRIMARY_USE,YEAR_ADDED
A013384,Appropriative,Licensed,Licensed,N,R_18_M,Y,Y,N,72,19491005,PRIORITY_DATE,PRE-1949+1949,0,0,0,0,0,0,4.216666667,1.173333333,0,0,0,0,N,N,N,N,N,38.51777303,-122.8815418,N,Irrigation,2021
A014178,Appropriative,Licensed,Licensed,N,R_18_M,Y,Y,N,100,19510305,APPLICATION_RECD_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5178,-122.8815,N,Irrigation,2021
A014604,Appropriative,Licensed,Licensed,N,R_18_M,Y,Y,N,106,19511217,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0.033333333,0.066666667,0,0,0,0,N,N,N,N,N,38.50013032,-122.8858369,N,Irrigation,2021
A013684A,Appropriative,Licensed,Licensed,N,R_18_M,Y,Y,N,80,19500411,PRIORITY_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,8.5,0,N,N,Y,N,N,38.5178,-122.8815,N,Irrigation,2021
A015736,Appropriative,Permitted,Permitted,N,R_18_M,Y,Y,N,9999,19540218,APPLICATION_ACCEPTANCE_DATE,1953-1954,150.3333333,131,154.3333333,582.3333333,1230,1190,820,266.3333333,248.3333333,252.6666667,198.3333333,139,N,N,N,N,N,38.51030573,-122.8838661,N,Municipal,2021
A015737,Appropriative,Permitted,Permitted,N,R_18_M,Y,Y,N,9998,19540218,APPLICATION_ACCEPTANCE_DATE,1953-1954,0,0,0,0,1280.666667,2664.666667,856,0,0,0,0,0,N,N,N,N,N,38.51030573,-122.8838661,N,IRR_MUN,2021
A024865A01,Appropriative,Licensed,Licensed,N,R_18_M,Y,Y,N,292,19750826,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5034,-122.8891,N,Domestic,2021
A024865A02,Appropriative,Permitted,Permitted,N,R_18_M,Y,Y,N,293,19750826,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0.28,0.336666667,0.193333333,0.16,0,0,0,N,N,N,N,N,38.5033,-122.8891,N,Irrigation,2021
A024865B,Appropriative,Permitted,Permitted,N,R_18_M,Y,Y,N,294,19750826,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0.023563,0.034092,0,0,0,0,0,0.026597,0,N,N,N,N,N,38.5034,-122.8891,N,Irrigation,2021
A027362,Appropriative,Permitted,Permitted,N,R_18_M,Y,Y,N,353,19820614,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5018824,-122.9018533,N,Irrigation,2021
A029901,Appropriative,Permitted,Licensed,N,R_18_M,Y,Y,N,393,19910124,APPLICATION_RECD_DATE,1991-PRESENT,7.913333333,6.523333333,10.48666667,11.81,12.11333333,16.85333333,20.6,23.66333333,18.98666667,16.37,13.19,11.12,N,N,N,N,N,38.50082879,-122.9020951,N,Municipal,2021
A031743,Appropriative,Permitted,Permitted,N,R_18_M,Y,Y,N,431,20090123,PRIORITY_DATE,1991-PRESENT,6.733333333,0,11.13333333,0,0,0,0,0,0,20.33333333,13.13333333,19.86666667,N,N,Y,N,N,38.5178,-122.8815,N,Irrigation,2021
D032708,Registration Domestic,Registered,Registered,N,R_18_M,Y,Y,N,453,20170911,PRIORITY_DATE,1991-PRESENT,0.003069,0.003069,0.003069,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.505133,-122.91092,N,Domestic,2021
S014080,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.133333333,0,0.133333333,0.166666667,0,0,0.166666667,0.3,0,N,N,N,N,N,38.50354323,-122.9061482,N,Irrigation,2021
S014081,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.133333333,0,0.133333333,0.166666667,0,0,0.166666667,0.3,0,N,N,N,N,N,38.50951396,-122.915136,N,Irrigation,2021
S014082,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.50422148,-122.9072052,N,Irrigation,2021
S014090,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.833333333,1.7,3.033333333,3.433333333,4.466666667,3.1,1.466666667,2.133333333,1.366666667,0,N,N,N,N,N,38.5190133,-122.876284,N,Irrigation,2021
S014091,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.166666667,0.333333333,0,0.1,0,0,0,0,0.033333333,0.166666667,0,N,N,N,N,N,38.51816178,-122.8799437,N,Irrigation,2021
S015461,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.433333333,0.966666667,0.979,0.891666667,0.125,0,0,0,N,N,N,N,N,38.49792303,-122.8872074,N,Irrigation,2021
S016322,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.166666667,1.9,0.133333333,0,0,0,1.8,0.4,1.1,0.566666667,0,N,N,N,N,N,38.5183,-122.8826,N,Irrigation,2021
S016684,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.166666667,0.8,0.033333333,0,0,0,0,1.266666667,0.8,0.9,0,N,N,N,N,N,38.496,-122.8877,N,Irrigation,2021
S016685,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.033333333,0,0.2,0,0,0,0,2.833333333,2.633333333,1.266666667,0,N,N,N,N,N,38.4988,-122.8833,N,Irrigation,2021
S016686,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.1,0.4,0,0,0,0,0,0,0.166666667,0,N,N,Y,N,N,38.4989,-122.8847,N,Irrigation,2021
S020828,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.566666667,1.866666667,0.133333333,0,0,0,0,4.833333333,2.866666667,1.733333333,0,N,N,N,N,N,38.4968,-122.8868,N,Frost Protection,2021
S022400,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.233333333,1.066666667,0.1,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.4975,-122.8858,N,Frost Protection,2021
S025066,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0.000736844,0.000982178,0.000982178,0.000859511,0.000245667,0,0,N,N,N,N,N,38.5045,-122.9108,N,Irrigation,2021
S028233,Statement of Div and Use,Claimed,Claimed,Y,R_18_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0.26,0,0,N,N,Y,N,N,38.50213,-122.8964,N,Irrigation,2021
A007006,Appropriative,Licensed,Licensed,N,R_19,N,N,N,36,19310714,APPLICATION_ACCEPTANCE_DATE,PRE-1949+1949,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.51572227,-122.9286723,N,Domestic,2021
A009746,Appropriative,Licensed,Licensed,N,R_19,N,N,N,37,19391003,APPLICATION_ACCEPTANCE_DATE,PRE-1949+1949,0.009207,0.009207,0.009207,0.015344,0.021482,0.021482,0.021482,0.021482,0.012482,0.012482,0.009207,0.009207,N,N,N,N,N,38.51623917,-122.9326985,N,Domestic,2021
A009992,Appropriative,Licensed,Licensed,N,R_19,N,N,N,39,19400828,APPLICATION_ACCEPTANCE_DATE,PRE-1949+1949,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.51484235,-122.9356512,N,Domestic,2021
A021015,Appropriative,Licensed,Licensed,N,R_19,N,N,N,209,19621113,APPLICATION_ACCEPTANCE_DATE,1960-1970,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.48150223,-122.9495387,N,Recreational,2021
A028365,Appropriative,Licensed,Licensed,N,R_19,N,N,N,361,19841227,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.09,0.856666667,0.756666667,0.191666667,0.025,0,0,0,0,0,0.723333333,0.423333333,N,N,N,N,N,38.48619498,-122.9714374,N,Irrigation,2021
D030741,Registration Domestic,Registered,Registered,N,R_19,N,N,N,407,19980603,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.52214799,-122.9490301,N,Domestic,2021
S015955,Statement of Div and Use,Claimed,Claimed,Y,R_19,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5162,-122.9339,N,Domestic,2021
A025012,Appropriative,Licensed,Licensed,N,R_19_M,Y,Y,N,305,19760227,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0.003069,0.003069,0.003069,0.006138,0.007672,0.007672,0.007672,0.004603,0,0,N,N,N,N,N,38.50732944,-122.9477848,N,Domestic,2021
S009055,Statement of Div and Use,Claimed,Claimed,N,R_19_M,Y,Y,N,20,19010101,YEAR_DIVERSION_COMMENCED,PRE-1914,37.50333333,32.94333333,40.14,36.58333333,42.16,45.79,54.47666667,53.18666667,46.86333333,42.31333333,37.15666667,33.66666667,N,N,N,N,N,38.510044,-122.9845182,N,Municipal,2021
S014910,Statement of Div and Use,Claimed,Claimed,Y,R_19_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.371333333,0,1.470666667,0.445666667,1.512,0.17,0.144666667,0,N,N,N,N,N,38.50013837,-122.937206,N,Irrigation,2021
S015214,Statement of Div and Use,Claimed,Claimed,Y,R_19_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.04,0.216666667,0.366666667,0.283333333,0.366666667,0.1,0,0,N,N,N,N,N,38.51793444,-122.9769371,N,Irrigation,2021
S015900,Statement of Div and Use,Claimed,Claimed,Y,R_19_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.833333333,0.266666667,0.1,0.333333333,0.5,0.166666667,0.066666667,0,N,N,N,N,N,38.5179256,-122.9779856,N,Irrigation,2021
S015901,Statement of Div and Use,Claimed,Claimed,Y,R_19_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.046666667,0.85,0,0,0,0,0.226666667,0.333333333,0,N,N,N,N,N,38.51694983,-122.9797199,N,Irrigation,2021
S024349,Statement of Div and Use,Claimed,Claimed,Y,R_19_M,Y,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.093333333,0.093333333,0.093333333,0.093333333,0.046666667,0,0,0,N,N,N,N,N,38.5161,-122.9818,N,Irrigation,2021
A009774,Appropriative,Licensed,Licensed,N,R_20,N,N,N,38,19391127,APPLICATION_ACCEPTANCE_DATE,PRE-1949+1949,0.003683,0.003683,0.003683,0.003683,0.003683,0.004603,0.004603,0.004603,0.004603,0.004296333,0.003683,0.003683,N,N,N,N,N,38.51328242,-123.1121357,N,Domestic,2021
A016545,Appropriative,Licensed,Licensed,N,R_20,N,N,N,139,19550823,APPLICATION_ACCEPTANCE_DATE,1955-1956,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.60131856,-123.0043244,N,Recreational,2021
A020261,Appropriative,Licensed,Licensed,N,R_20,N,N,N,189,19610613,APPLICATION_ACCEPTANCE_DATE,1960-1970,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.55611555,-123.1128027,N,Stockwatering,2021
A020584,Appropriative,Licensed,Licensed,N,R_20,N,N,N,199,19620201,APPLICATION_ACCEPTANCE_DATE,1960-1970,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.54931489,-123.1060525,N,Stockwatering,2021
A024884,Appropriative,Licensed,Licensed,N,R_20,N,N,N,295,19750924,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.009206664,0.009206664,0.009206664,0.009206664,0.11968663,0.11968663,0.11968663,0.11968663,0.11968663,0.11968663,0.009206664,0.009206664,N,N,N,N,N,38.53143764,-123.1372403,N,Irrigation,2021
D032320,Registration Domestic,Registered,Registered,N,R_20,N,N,N,441,20141223,PRIORITY_DATE,1991-PRESENT,0.007467667,0.007467333,0.011355,0.010894333,0.014833333,0.015088667,0.008204,0.003631667,0.003759667,0.014142667,0.016878667,0.009288667,N,N,N,N,N,38.5278,-123.1379,N,Domestic,2021
D032787,Registration Domestic,Registered,Registered,N,R_20,N,N,N,451,20170417,PRIORITY_DATE,1991-PRESENT,0,0,0.0663435,0.013098,0.0361145,0.0157375,0.0157375,0.0157375,0.0152,0.0148165,0.0099065,0.008209,N,N,N,N,N,38.55463109,-123.1038658,N,Domestic,2021
H501475,Registration Cannabis,Registered,Registered,N,R_20,N,N,N,456,20180702,PRIORITY_DATE,1991-PRESENT,0.036827,0.036827,0.036827,0,0,0,0,0,0,0,0.036827,0.036827,N,N,Y,N,N,38.5207,-123.1286,N,Irrigation,2021
H501560,Registration Cannabis,Registered,Registered,N,R_20,N,N,N,454,20180613,PRIORITY_DATE,1991-PRESENT,0.00092072,0.00076728,0.010434388,0.0115085,0.019948,0.0230165,0.0230165,0.0230165,0.0230165,0.0012275,0.002915499,0.00145772,N,N,N,N,N,38.5353,-123.1466,N,Irrigation,2021
H504162,Registration Cannabis,Registered,Registered,N,R_20,N,N,N,458,20190115,PRIORITY_DATE,1991-PRESENT,0.039896,0.039896,0.049103,0,0,0,0,0,0,0,0.018413,0.018413,N,N,Y,N,N,38.528201,-123.127062,N,Irrigation,2021
S008582,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.0000573,0.0000573,0.0000573,0.0000573,0.000485667,0.000485667,0.000485667,0.000485667,0.000485667,0.000485667,0.0000573,0.0000573,N,N,N,N,N,38.56035103,-123.1006275,N,Irrigation,2021
S008583,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.56035103,-123.1006275,N,Irrigation,2021
S008584,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.56035103,-123.1006275,N,Irrigation,2021
S008585,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5636326,-123.1020772,N,Irrigation,2021
S008586,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.000307,0.000307,0.001227667,0.001534667,0.00179,0.00179,0.001739,0.001125333,0.000204667,0.000204667,N,N,N,N,N,38.5636326,-123.1020772,N,Irrigation,2021
S008587,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5636326,-123.1020772,N,Irrigation,2021
S008588,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.000409333,0.000409333,0.001023,0.001023,0.003785,0.003785,0.003785,0.003785,0.002762,0.001841333,0.000562667,0.000562667,N,N,N,N,N,38.566355,-123.1045676,N,Irrigation,2021
S008589,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.028029333,0.014730667,0.024858,0.056263,0.066697333,0.056979,0.056979,0.065981,0.051956333,0.063843,0.03386,0.028745,N,N,N,N,N,38.566355,-123.1045676,N,Irrigation,2021
S008590,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.001033333,0.001033333,0.001135667,0.001892667,0.003580667,0.003580667,0.003580667,0.003580667,0.002557667,0.002250667,0.000879667,0.000879667,N,N,N,N,N,38.56699708,-123.0947837,N,Irrigation,2021
S008591,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.007774667,0.007774667,0.007774667,0.009104333,0.015242,0.015242,0.015242,0.015242,0.015242,0.013912333,0.007774667,0.007774667,N,N,N,N,N,38.57032164,-123.0916865,N,Irrigation,2021
S008592,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.020766333,0.020766333,0.020868667,0.021993667,0.011763667,0.011763667,0.011763667,0.011763667,0.011763667,0.012684667,0.020766333,0.020766333,N,N,N,N,N,38.56112146,-123.1062354,N,Irrigation,2021
S008593,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.081837,0.081837,0.088997667,0.189248,0.217379333,0.283872,0.265970333,0.258809667,0.258809667,0.128381667,0.097693,0.091044,N,N,N,N,N,38.5785522,-123.0925121,N,Irrigation,2021
S009324,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.028033667,0.031098,0.0312,0.046647,0.062401,0.062401,0.093089667,0.093601,0.093601,0.062912333,0.046647,0.031098,N,N,N,N,N,38.53689467,-123.1408235,N,Domestic,2021
S018671,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5092,-123.0884,N,Domestic,2021
S018674,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.0043,0.0043,0.0043,0.0043,0.0051,0.0051,0.0051,0.0051,0.0051,0.0047,0.0045,0.0043,N,N,N,N,N,38.5072,-123.0784,N,Domestic,2021
S018677,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5086,-123.0855,N,Domestic,2021
S024229,Statement of Div and Use,Claimed,Claimed,N,R_20,N,N,N,10,18770101,YEAR_DIVERSION_COMMENCED,PRE-1914,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,N,N,N,N,N,38.536,-123.0894,N,Domestic,2021
S024769,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.00746759,0.007467627,0.011354884,0.010894441,0.014833069,0.010587775,0.004398739,0,0,0.007339794,0.009820404,0.009288612,N,N,N,N,N,38.5263,-123.1433,N,Irrigation,2021
S024770,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0.004500924,0.003805532,0.003631591,0.003790225,0.006802701,0.007058331,0,N,N,N,N,N,38.5276,-123.1379,N,Irrigation,2021
S026496,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.56,-123.16,N,Irrigation,2021
S026735,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.033333333,0.052201333,0.052201333,0.052201333,0.052201333,0.052201333,0.052201333,0.052201333,0.052201333,0.052201333,0,N,N,N,N,N,38.535123,-123.14657,N,Irrigation,2021
S026781,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,N,N,N,N,N,38.535123,-123.14657,N,Irrigation,2021
S026903,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.00153444,0.00306889,0.046033318,0.047567762,0.073653308,0.08592886,0.088997748,0.088997748,0.076722196,0.061377757,0.03068888,0.00306889,N,N,N,N,N,38.528201,-123.127084,N,Irrigation,2021
S027438,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.001534444,0.007672218,0.015344437,0.03375776,0.03375776,0.03375776,0.03375776,0,0,N,N,N,N,N,38.519842,-123.129936,N,Domestic,2021
S027500,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.001534444,0.007672218,0.015344437,0.03375776,0.03375776,0.03375776,0.03375776,0,0,N,N,N,N,N,38.520678,-123.12858,N,Irrigation,2021
S028299,Statement of Div and Use,Claimed,Claimed,N,R_20,N,N,N,11,18970101,YEAR_DIVERSION_COMMENCED,PRE-1914,,,,,,,,,,,,,Y,N,N,N,N,38.5554,-123.10625,N,Domestic,2021
S028355,Statement of Div and Use,Claimed,Claimed,N,R_20,N,N,N,12,18970101,YEAR_DIVERSION_COMMENCED,PRE-1914,0.492682238,0.492682238,0.492682238,0.492682238,0.492682238,0.492682238,0.962808155,0.611699826,0.217682315,0.330761606,0.383675361,0.431108083,N,N,N,N,N,38.5554,-123.10625,N,Domestic,2021
A015894,Appropriative,Licensed,Licensed,N,R_21,N,N,N,129,19540607,APPLICATION_ACCEPTANCE_DATE,1953-1954,82,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.43706543,-122.9435376,N,Irrigation,2021
A018736,Appropriative,Licensed,Licensed,N,R_21,N,N,N,160,19590525,APPLICATION_ACCEPTANCE_DATE,1957-1959,1.790666667,0.394,0.165333333,0.234,0.02,0,0,0,0,0,1,1.383333333,N,N,N,N,N,38.41209196,-122.941638,N,Irrigation,2021
A019515,Appropriative,Licensed,Licensed,N,R_21,N,N,N,171,19600705,APPLICATION_ACCEPTANCE_DATE,1960-1970,1.790666667,0.394,0.165333333,0.234,0.02,0,0,0,0,0,1,1.383333333,N,N,N,N,N,38.41209196,-122.941638,N,Irrigation,2021
A020134,Appropriative,Licensed,Licensed,N,R_21,N,N,N,187,19610517,APPLICATION_ACCEPTANCE_DATE,1960-1970,0.1175,0.0884,0.429266667,0.2008,0.0329,0.0211,0.0136,0.0469,0.0241,0.0147,0.111033333,0.203966667,N,N,N,N,N,38.43188192,-122.9726205,N,Domestic,2021
A020384,Appropriative,Licensed,Licensed,N,R_21,N,N,N,191,19610907,APPLICATION_ACCEPTANCE_DATE,1960-1970,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5512117,-123.0190065,N,Recreational,2021
A021271,Appropriative,Licensed,Licensed,N,R_21,N,N,N,216,19630502,APPLICATION_ACCEPTANCE_DATE,1960-1970,0.01162,0.01162,0.01162,0.01162,0.01162,0.01162,0.03066,0.03066,0.03066,0.03066,0.03066,0.03066,N,N,N,N,N,38.44941052,-122.9780968,N,Domestic,2021
A021977,Appropriative,Licensed,Licensed,N,R_21,N,N,N,225,19641125,APPLICATION_ACCEPTANCE_DATE,1960-1970,,,,,,,,,,,,,Y,N,N,N,N,38.45107198,-123.0989462,N,Recreational,2021
A022523,Appropriative,Licensed,Licensed,N,R_21,N,N,N,238,19660713,APPLICATION_ACCEPTANCE_DATE,1960-1970,0.0524,0.046866667,0.042766667,0.0535,0.190666667,0.272533333,0.312633333,0.3027,0.353733333,0.197233333,0.143633333,0.0674,N,N,N,N,N,38.43161506,-122.9750746,N,Domestic,2021
A024827,Appropriative,Licensed,Licensed,N,R_21,N,N,N,291,19750626,APPLICATION_ACCEPTANCE_DATE,1971-1990,3.066666667,3.8,0.8,0.2,0,0,0,0,0,0,0.666666667,2.133333333,N,N,Y,N,N,38.432071,-122.9504674,N,Irrigation,2021
A025137,Appropriative,Licensed,Licensed,N,R_21,N,N,N,309,19760827,APPLICATION_ACCEPTANCE_DATE,1971-1990,3,3,3,3,0,0,0,0,0,0,2,2,N,N,Y,N,N,38.42472805,-122.941106,N,Irrigation,2021
A025674,Appropriative,Licensed,Licensed,N,R_21,N,N,N,321,19780209,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.50132834,-123.0693158,N,Domestic,2021
A025830,Appropriative,Licensed,Licensed,N,R_21,N,N,N,323,19780921,APPLICATION_ACCEPTANCE_DATE,1971-1990,0.152303,0.252978667,0.289016333,0.20341,0.222275667,0.219618667,0.225478333,0.236625667,0.205411,0.158354667,0.195469667,0.201315,N,N,N,N,N,38.49174415,-123.0663772,N,Domestic,2021
A025831,Appropriative,Licensed,Licensed,N,R_21,N,N,N,324,19780921,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5512117,-123.0190065,N,Recreational,2021
A026113,Appropriative,Licensed,Licensed,N,R_21,N,N,N,330,19791012,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.48601993,-123.0617499,N,Domestic,2021
A026228,Appropriative,Licensed,Licensed,N,R_21,N,N,N,331,19800221,APPLICATION_ACCEPTANCE_DATE,1971-1990,1,0.5,0.5,0,0,0,0,0,0,0,0.5,0.5,N,N,Y,N,N,38.4177292,-122.9574193,N,Irrigation,2021
A027081,Appropriative,Licensed,Licensed,N,R_21,N,N,N,348,19811105,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.42115291,-122.9417572,N,Irrigation,2021
