USER,RIPARIAN,BASIN,MAINSTEM_RR,UPPER_RUSSIAN,PRIORITY,PRIORITY_CLASS,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND
L032148,N,R_10,N,Y,829,1991-PRESENT,0.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A021466,N,R_10,N,Y,320,1960-1970,2.6846666669999997,2.567333333,0.584,0.6343333329999999,0.0002022,0.0002022,0.0002022,0.0002022,0.08833333300000001,0.0002022,0.0002022,0.0002022,N,N,N
A012525,N,R_11,N,Y,74,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A013161,N,R_11,N,Y,83,PRE-1949+1949,0.0002022,0.0002022,0.0002022,0.0002022,0.03,0.028943332999999998,0.0264,0.033333333,0.011666667,0.0002022,0.0002022,0.0002022,N,N,N
A013695,N,R_11,N,Y,106,1950-1952,14.06666667,13.7,7.333333333,6.1333333329999995,0.066666667,0.36666666700000006,0.0002022,0.0002022,0.0002022,0.0002022,0.833333333,24.33333333,N,N,N
A013729,N,R_11,N,Y,109,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,1.2,3.433333333,3.733333333,5.0,5.166666667,2.266666667,0.0002022,0.0002022,N,N,N
A014904,N,R_11,N,Y,174,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A013578,N,R_11,N,Y,102,1950-1952,0.0008439999999999999,0.0008439999999999999,0.0008439999999999999,0.0008439999999999999,0.0008439999999999999,0.0008439999999999999,0.0008439999999999999,0.0008439999999999999,0.0008439999999999999,0.0008439999999999999,0.0008439999999999999,0.0008439999999999999,N,N,N
A016077,N,R_11,N,Y,217,1953-1954,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A016467,N,R_11,N,Y,232,1955-1956,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.5333333330000003,5.933333332999999,N,N,Y
A018138,N,R_11,N,Y,272,1957-1959,14.53333333,9.666666667000001,10.93333333,6.066666667000001,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,4.9,11.43333333,N,N,Y
A020901,N,R_11,N,Y,304,1960-1970,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
A021666,N,R_11,N,Y,326,1960-1970,4.133333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,5.3,8.633333333,N,N,Y
A023098,N,R_11,N,Y,376,1960-1970,0.000307,0.000307,0.000307,0.000307,0.000307,0.000307,0.000307,0.000307,0.000307,0.000307,0.000307,0.000307,N,N,N
A023902,N,R_11,N,Y,434,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A026402,N,R_11,N,Y,599,1971-1990,20.33333333,5.333333333,6.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,7.0,N,N,Y
A026412,N,R_11,N,Y,600,1971-1990,23.66666667,16.0,1.6666666669999999,0.0002022,2.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,7.333333333,19.66666667,N,N,N
A026413,N,R_11,N,Y,601,1971-1990,0.0002022,0.0002022,0.4,0.0002022,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A029267,N,R_11,N,Y,668,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A029467,N,R_11,N,Y,684,1971-1990,0.21,0.21,0.21,0.21,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.21,0.21,N,N,Y
A030745,N,R_11,N,Y,735,1991-PRESENT,5.233333333,0.8,2.133333333,0.233333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.733333333,N,N,Y
D030712,N,R_11,N,Y,737,1991-PRESENT,0.0015345,0.0015345,0.0015345,0.0015345,0.0015345,0.0015345,0.0015345,0.0015345,0.0015345,0.0015345,0.0015345,0.0015345,N,N,N
D030731,N,R_11,N,Y,862,1991-PRESENT,0.316666667,0.2,0.433333333,0.4,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,5.133333333,0.4,N,N,Y
D030759,N,R_11,N,Y,740,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D030898,N,R_11,N,Y,741,1991-PRESENT,0.0063666669999999995,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0064,0.149433333,N,N,Y
D031005,N,R_11,N,Y,745,1991-PRESENT,0.4,0.386666667,0.263333333,0.47666666700000004,0.25,0.27,0.333333333,0.39666666700000003,0.37,0.283333333,0.23,0.23,N,N,N
D031318,N,R_11,N,Y,761,1991-PRESENT,0.45333333299999995,0.0002022,0.0002022,0.006666666999999999,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.18666666699999998,0.4,N,N,Y
D031427,N,R_11,N,Y,774,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.1,0.0002022,N,N,Y
L031319,N,R_11,N,Y,762,1991-PRESENT,0.8866666670000001,0.0002022,0.0002022,0.01,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.14,0.44,N,N,Y
L031391,N,R_11,N,Y,770,1991-PRESENT,0.0002022,0.0002022,0.1,0.0002022,0.166666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.333333333,1.166666667,N,N,N
L031392,N,R_11,N,Y,772,1991-PRESENT,0.0002022,0.0002022,0.066666667,0.0002022,0.066666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.566666667,0.5,N,N,N
L031393,N,R_11,N,Y,771,1991-PRESENT,0.0002022,0.0002022,0.1,0.0002022,0.133333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.133333333,0.966666667,N,N,N
S015196,N,R_11,N,Y,9,PRE-1914,0.040918667,0.037849333,0.040918667,0.047565333,0.06915199999999999,0.14116900000000002,0.188225,0.310776333,0.33758,0.211600667,0.050634667,0.009820667,N,N,N
S015197,N,R_11,N,Y,30,PRE-1914,1.0199999999999999e-05,0.0002022,0.407547757,0.12001382699999999,0.082082427,0.09487967300000001,0.02533877,0.130315047,0.09491036,0.05956705,0.00448057,0.044191923,N,N,N
S015198,N,R_11,N,Y,31,PRE-1914,0.052171,0.052171,0.052171,0.05708099999999999,0.05708099999999999,0.05708099999999999,0.061377999999999995,0.061377999999999995,0.05708099999999999,0.05708099999999999,0.052171,0.052171,N,N,N
S015358,N,R_11,N,Y,1,PRE-1914,15.8,21.86666667,7.6333333329999995,2.166666667,8.7,13.73333333,27.4,31.06666667,17.93333333,12.56666667,13.9,28.7,N,N,N
S015418,N,R_11,N,Y,10,PRE-1914,0.067666667,0.066666667,0.066666667,1.733333333,2.05,2.05,5.333333333,3.7166666669999997,3.7166666669999997,0.38333333299999994,0.066666667,0.066666667,N,N,N
S017281,N,R_11,N,Y,6,PRE-1914,0.086246059,0.090122941,0.059229407000000005,0.30924108,0.761829854,1.9563109419999998,2.144024274,2.127728734,1.713766855,1.43899942,0.24478437600000003,0.109252258,N,N,N
S017301,N,R_11,N,Y,7,PRE-1914,0.0045523329999999996,0.005943333,0.0059946669999999995,0.012408667,0.060559333,0.060631,0.087729,0.09175933300000001,0.081652667,0.033522667,0.030729667000000002,0.023395,N,N,N
A012850,N,R_12,N,Y,278,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A013716,N,R_12,N,Y,108,1950-1952,9.3,1.7,3.866666667,2.6,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.133333333,26.7,N,N,Y
A013967,N,R_12,N,Y,125,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.0002022,0.0002022,0.0002022,N,N,N
A014466,N,R_12,N,Y,155,1950-1952,0.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.038872500000000004,0.038872500000000004,0.0002022,0.0002022,0.6,0.77,N,N,N
A014735,N,R_12,N,Y,162,1950-1952,29.5,22.83333333,4.666666667,3.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.333333333,4.833333333,N,N,Y
A014749,N,R_12,N,Y,163,1950-1952,0.166666667,0.0002022,0.166666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,8.166666667000001,0.0002022,N,N,Y
A014841,N,R_12,N,Y,167,1950-1952,0.033333333,0.0002022,0.1,0.066666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.066666667,0.933333333,N,N,Y
A014842,N,R_12,N,Y,168,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A014872,N,R_12,N,Y,171,1950-1952,0.7333333329999999,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.466666667,1.533333333,N,N,Y
A015075,N,R_12,N,Y,179,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A015314,N,R_12,N,Y,187,1953-1954,1.333333333,1.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.333333333,1.4166666669999999,2.833333333,4.0,N,N,N
A015521,N,R_12,N,Y,193,1953-1954,27.66666667,1.166666667,26.0,5.966666667,0.9,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,3.633333333,N,N,N
A013533,N,R_12,N,Y,100,1950-1952,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A017978,N,R_12,N,Y,269,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,8.465,8.465,8.465,8.465,8.465,8.465,0.0002022,N,N,N
A018948,N,R_12,N,Y,282,1957-1959,0.333333333,0.666666667,0.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.333333333,0.666666667,N,N,Y
A019140,N,R_12,N,Y,285,1957-1959,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A019921,N,R_12,N,Y,289,1960-1970,1.333333333,0.666666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.333333333,0.666666667,N,N,Y
A020333,N,R_12,N,Y,291,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A020870,N,R_12,N,Y,302,1960-1970,2.166666667,2.0,1.8333333330000001,1.6666666669999999,0.833333333,0.5,0.0002022,0.0002022,0.0002022,0.0002022,1.166666667,1.8333333330000001,N,N,N
A020907,N,R_12,N,Y,305,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A020953,N,R_12,N,Y,306,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.666666667,0.666666667,0.666666667,0.666666667,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A021187,N,R_12,N,Y,312,1960-1970,0.666666667,0.666666667,0.666666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.333333333,0.333333333,N,N,Y
A021235,N,R_12,N,Y,313,1960-1970,3.333333333,2.0,1.0,0.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.666666667,1.0,2.0,N,N,Y
A021419,N,R_12,N,Y,316,1960-1970,16.33333333,15.86666667,11.73333333,1.6,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,8.5,N,N,Y
A021506,N,R_12,N,Y,321,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021674,N,R_12,N,Y,327,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.433333333,0.6333333329999999,0.833333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A021783A,N,R_12,N,Y,331,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A021783B,N,R_12,N,Y,332,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.166666667,0.333333333,0.7333333329999999,0.5,0.233333333,1.166666667,0.0002022,0.0002022,N,N,N
A021925,N,R_12,N,Y,337,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022145,N,R_12,N,Y,351,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A022432,N,R_12,N,Y,358,1960-1970,0.133333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.066666667,0.333333333,0.0002022,N,N,Y
A022445,N,R_12,N,Y,360,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A023086,N,R_12,N,Y,374,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.2,0.0002022,0.18666666699999998,0.0002022,N,N,N
A023092,N,R_12,N,Y,375,1960-1970,7.170000000000001e-05,7.170000000000001e-05,7.170000000000001e-05,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,7.170000000000001e-05,9.2e-05,9.2e-05,N,N,Y
A023290,N,R_12,N,Y,384,1960-1970,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A024017,N,R_12,N,Y,442,1971-1990,23.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A024391,N,R_12,N,Y,473,1971-1990,0.5,0.5,0.1,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.146666667,0.2,N,N,Y
A024604,N,R_12,N,Y,489,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.9156076670000001,0.704646667,2.136056667,0.969730667,0.203333333,0.133333333,0.0002022,0.0002022,N,N,N
A024682,N,R_12,N,Y,493,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.6666666669999999,1.6666666669999999,1.6666666669999999,N,N,Y
A025032,N,R_12,N,Y,545,1971-1990,2.666666667,2.0,2.0,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.333333333,N,N,Y
A025282,N,R_12,N,Y,556,1971-1990,4.733333333,5.133333333,3.8,1.266666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.7,1.0,N,N,Y
A026600,N,R_12,N,Y,603,1971-1990,0.460333,0.460333,0.460333,0.460333,0.460333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A026672,N,R_12,N,Y,604,1971-1990,0.0002022,0.0002022,0.28,0.24,0.22,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A027440,N,R_12,N,Y,613,1971-1990,1.0,1.0,1.0,1.0,0.666666667,0.0002022,0.0002022,0.0002022,0.0002022,1.0,1.0,1.0,N,N,N
A027596,N,R_12,N,Y,621,1971-1990,0.0002022,0.0002022,2.2,0.666666667,5.033333333,3.266666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A027942,N,R_12,N,Y,625,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
A027943,N,R_12,N,Y,626,1971-1990,17.23333333,0.0002022,0.0002022,1.166666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.233333333,10.03333333,0.0002022,N,N,Y
A028790,N,R_12,N,Y,654,1971-1990,0.966666667,0.966666667,0.666666667,0.26666666699999997,0.26666666699999997,0.0002022,0.0002022,0.0002022,0.0002022,0.033333333,0.6333333329999999,0.7666666670000001,N,N,N
A029108,N,R_12,N,Y,664,1971-1990,2.133333333,0.8,1.3866666669999999,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.4,N,N,Y
A030132,N,R_12,N,Y,702,1991-PRESENT,3.563333333,1.996666667,1.0,0.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.0,2.0,N,N,Y
A030815,N,R_12,N,Y,733,1991-PRESENT,2.666666667,3.333333333,1.333333333,0.666666667,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.333333333,N,N,Y
A030931,N,R_12,N,Y,746,1991-PRESENT,0.46666666700000003,0.0002022,0.033333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.066666667,N,N,Y
A031050,N,R_12,N,Y,751,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D030727,N,R_12,N,Y,731,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D030732,N,R_12,N,Y,732,1991-PRESENT,0.033333333,0.933333333,0.1,0.36666666700000006,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.566666667,0.46666666700000003,N,N,Y
D030755,N,R_12,N,Y,730,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D030760,N,R_12,N,Y,739,1991-PRESENT,0.133333333,0.1,0.133333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.1,0.2,N,N,Y
D030820,N,R_12,N,Y,736,1991-PRESENT,1.25,1.25,1.25,1.25,1.25,0.0002022,0.0002022,0.0002022,0.0002022,1.25,1.25,1.25,N,N,N
D030881,N,R_12,N,Y,734,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D030890,N,R_12,N,Y,743,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D030891,N,R_12,N,Y,738,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D030904,N,R_12,N,Y,744,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D031390,N,R_12,N,Y,764,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,2.5333333330000003,0.0002022,N,N,Y
D031731,N,R_12,N,Y,804,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
D032081,N,R_12,N,Y,822,1991-PRESENT,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,2.022e-05,Y,N,N
H033072,N,R_12,N,Y,873,1991-PRESENT,1.83,1.83,1.83,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,1.83,1.83,1.83,N,N,Y
L032032,N,R_12,N,Y,819,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
S016900,N,R_12,N,Y,46,PRE-1914,0.0002022,0.0002022,0.42964399999999997,1.135488667,0.39895533299999997,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,N
A023255,N,R_12,N,Y,382,1960-1970,3.333333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
A023297,N,R_12,N,Y,385,1960-1970,0.09733333300000001,0.078666667,0.035,0.025,0.003333333,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.7403333329999999,0.849666667,N,N,N
A024051,N,R_12,N,Y,447,1971-1990,0.0002022,0.0002022,0.0002022,0.0002022,3.893333333,2.63,13.81193367,13.342716000000001,7.0119616670000005,4.856274333,11.240779,0.0002022,N,N,N
A028855,N,R_12,N,Y,657,1971-1990,8.666666667000001,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,N,Y
D032013,N,R_12,N,Y,816,1991-PRESENT,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,N,Y,Y
D032206,N,R_12,N,Y,830,1991-PRESENT,1.0,1.0,1.0,0.5,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.0002022,0.5,0.5,N,N,Y
