APPL_ID,WATER_RIGHT_TYPE,WATER_RIGHT_STATUS_2021,WATER_RIGHT_STATUS,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,ASSIGNED_PRIORITY_DATE_SUB,ASSIGNED_PRIORITY_DATE_SOURCE,PRIORITY_CLASS,JAN_MEAN_DIV,FEB_MEAN_DIV,MAR_MEAN_DIV,APR_MEAN_DIV,MAY_MEAN_DIV,JUN_MEAN_DIV_ALL,JUN_MEAN_DIV,JUL_MEAN_DIV,AUG_MEAN_DIV,SEP_MEAN_DIV,OCT_MEAN_DIV,NOV_MEAN_DIV,DEC_MEAN_DIV,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND,DEMAND_ZEROED_POWER,DEMAND_ZEROED_OTHER,LATITUDE,LONGITUDE,QAQC_MODIFICATION,PRIMARY_USE,YEAR_ADDED
S019926,Statement of Div and Use,Claimed,Claimed,Y,R_15,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,5.25,0.55,3.21,0,0,0,0,0,0,0,0,5.2,12.34,N,N,Y,N,N,38.65,-122.95,N,Irrigation,2021
S019932,Statement of Div and Use,Claimed,Claimed,Y,R_06_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.97,-123.1,N,Irrigation,2021
S019943,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,0,,,,,,,Y,N,N,N,N,39.22,-123.19,N,Irrigation,2021
S019972,Statement of Div and Use,Claimed,Claimed,Y,R_16,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.02,0.04,0.12,0.16,0.55,1.08,0.54,2.92,1.83,1.58,0.59,0.11,0.07,N,N,N,N,N,38.58,-122.87,N,Irrigation,2021
S020069,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.08,0.1,0.08,0.09,0.05,0.18,0.09,0.01,0,0.09,0,0.15,0.1,N,N,N,N,N,39.12,-123.14,N,Irrigation,2021
S020083,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.68,-122.85,N,Irrigation,2021
S020086,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.68,-122.85,N,Irrigation,2021
S020090,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.7,-122.87,N,Irrigation,2021
S020091,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.7,-122.87,N,Irrigation,2021
S020094,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.7,-122.88,N,Irrigation,2021
S020096,Statement of Div and Use,Claimed,Claimed,N,R_01,N,Y,22,19000101,YEAR_DIVERSION_COMMENCED,PRE-1914,0.41,0.37,0.41,0.4,0.41,0.4,0.2,0.41,0.41,0.4,0.27,0.26,0.27,N,N,N,N,N,39.33,-123.24,N,Domestic,2021
S020098,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.08,1.66,3.66,1.83,4.33,4,3.33,2.66,0,0,N,N,N,N,N,38.7,-122.87,N,Irrigation,2021
S020102,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.7,-122.88,N,Irrigation,2021
S020134,Statement of Div and Use,Claimed,Claimed,Y,R_16,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0,0,N,N,N,N,N,38.63,-122.87,N,Fire Protection,2021
S020148,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,1.34,1.36,1.37,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.27,-123.25,N,Irrigation,2021
S020152,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,3.41,2.04,2.01,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.27,-123.25,N,Irrigation,2021
S020175,Statement of Div and Use,Claimed,Claimed,Y,R_09,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.21,0.2,0.24,0.25,0.35,1.2,0.6,1.21,1.25,0.98,0.51,0.26,0.21,N,N,N,N,N,38.75,-123,N,Irrigation,2021
S020240,Statement of Div and Use,Claimed,Claimed,Y,R_09,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,2.33,0.33,0,0,0,0,0,0,0,0,0,0,0.33,N,N,Y,N,N,38.75,-123,N,Irrigation,2021
S020289,Statement of Div and Use,Claimed,Claimed,Y,R_10,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,13.73,12.66,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.68,-122.81,N,Irrigation,2021
S020290,Statement of Div and Use,Claimed,Claimed,Y,R_10,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.69,-122.81,N,Irrigation,2021
S020291,Statement of Div and Use,Claimed,Claimed,Y,R_10,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.08,0,0,0,0,0,0,0.1,0,N,N,N,N,N,38.69,-122.82,N,Irrigation,2021
S020293,Statement of Div and Use,Claimed,Claimed,Y,R_10,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,18.19,3.66,3.77,3.18,0,0,0,0,0,0,1.41,0,1.87,N,N,Y,N,N,38.69,-122.82,N,Irrigation,2021
S020294,Statement of Div and Use,Claimed,Claimed,Y,R_10,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,5.74,1.15,1.19,1,0,0,0,0,0,0,0.44,0,0.59,N,N,Y,N,N,38.69,-122.82,N,Irrigation,2021
S020356,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.06,1.16,0.58,3.73,0.66,0.4,0.53,0.03,0,N,N,N,N,N,38.66,-122.85,N,Irrigation,2021
S020433,Statement of Div and Use,Claimed,Claimed,Y,R_11,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.26,0.16,0.33,0.4,0,0,0,0,0,0,0,2.53,0.63,N,N,Y,N,N,38.63,-122.64,N,Stockwatering,2021
S020523,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,7.67E-03,0.003833334,7.67E-03,0.01,7.67E-03,7.67E-03,5.00E-03,0,N,N,N,N,N,39.3,-123.21,N,Irrigation,2021
S020527,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.01,0.01,0.01,0.01,0.01,0.01,0.005,0.01,0.01,0.01,0.01,0.01,0.01,N,N,N,N,N,39.3,-123.21,N,Irrigation,2021
S020596,Statement of Div and Use,Claimed,Claimed,Y,R_15_MSDC,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.66,-122.94,N,Irrigation,2021
S020627,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,4.8,5.4,4.4,3.33,3.33,3.33,1.665,3.76,2.73,1.9,1.83,1.83,1.96,N,N,N,N,N,39.27,-123.26,N,Irrigation,2021
S020709,Statement of Div and Use,Claimed,Claimed,Y,R_04_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,7.06,4.84,6.43,23.74,33.67,44.32,22.16,19.21,10.12,10.12,0,1.1,9.09,N,N,N,N,N,39.18,-123.2,N,IRR_MUN,2021
S020788,Statement of Div and Use,Claimed,Claimed,Y,R_06_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,2.71,0.13,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.01,-123.12,N,Irrigation,2021
S020828,Statement of Div and Use,Claimed,Claimed,Y,R_18_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.56,1.86,0.13,0,0,0,0,0,4.83,2.86,1.73,0,N,N,N,N,N,38.49,-122.88,N,Frost Protection,2021
S021071,Statement of Div and Use,Claimed,Claimed,Y,R_11,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.1,0.1,0.1,0.1,0,0,0,0,0,0,1.25,1.35,0.1,N,N,Y,N,N,38.64,-122.72,N,Irrigation,2021
S021080,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.98,-123.12,N,Irrigation,2021
S021081,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,0,,,,,,,Y,N,N,N,N,38.61,-122.75,N,Recreational,2021
S021082,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,0,,,,,,,Y,N,N,N,N,38.61,-122.75,N,Recreational,2021
S021309,Statement of Div and Use,Claimed,Claimed,Y,R_05_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.33,0.86,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.08,-123.16,N,Irrigation,2021
S021321,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.07,0.39,0.15,0.58,0.29,1.01,0.59,0.23,0,0,0,N,N,N,N,N,39.19,-123.19,N,Irrigation,2021
S021339,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.08,-123.18,N,Frost Protection,2021
S021352,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.16,0.08,0.08,0.08,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.23,-123.2,N,Frost Protection,2021
S021353,Statement of Div and Use,Claimed,Claimed,Y,R_14_MSDC,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.69,-122.95,N,Irrigation,2021
S021358,Statement of Div and Use,Claimed,Claimed,N,R_01,N,Y,2,18560101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,1.53E-03,1.53E-03,0.000767167,0.03,0.03,1.53E-03,0,0,0,N,N,N,N,N,39.2,-123.21,N,Irrigation,2021
S021381,Statement of Div and Use,Claimed,Claimed,Y,R_04_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,20.66,17,4.33,0,0,0,N,N,N,N,N,39.14,-123.18,N,Irrigation,2021
S021382,Statement of Div and Use,Claimed,Claimed,N,R_01,N,Y,37,19090101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.28,-123.2,N,Irrigation,2021
S021384,Statement of Div and Use,Claimed,Claimed,Y,R_04_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,5.66,4.33,1.33,0,0,0,N,N,N,N,N,39.14,-123.18,N,Irrigation,2021
S021385,Statement of Div and Use,Claimed,Claimed,Y,R_04_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.14,-123.18,N,Irrigation,2021
S021386,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.27,-123.22,N,Irrigation,2021
S021387,Statement of Div and Use,Claimed,Claimed,Y,R_02,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.03,0.01,0.02,0.01,0.06,0.07,0.06,0.04,0,0,N,N,N,N,N,39.26,-123.09,N,Irrigation,2021
S021388,Statement of Div and Use,Claimed,Claimed,Y,R_02_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,3.33E-04,6.67E-04,3.33E-03,1.00E-03,0.1,0.07,0.035,0.17,0.17,0.27,0.11,0.03,0.03,N,N,N,N,N,39.27,-123.1,N,Irrigation,2021
S021394,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.01,-123.13,N,Irrigation,2021
S021395,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.01,-123.14,N,Irrigation,2021
S021396,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.98,-123.12,N,Irrigation,2021
S021397,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.98,-123.12,N,Irrigation,2021
S021398,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.1,-123.18,N,Frost Protection,2021
S021399,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.04,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.98,-123.11,N,Irrigation,2021
S021466,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,4.50E-04,0.000225,0,3.54E-03,0,0,0,0,N,N,N,N,N,39.09,-123.24,Y,Irrigation,2021
S021470,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,1.2,1,0,0,0,0,0,0,0,0.06,1.36,0,N,N,Y,N,N,38.68,-122.86,N,Irrigation,2021
S021471,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.5,1.5,0,0,0,0,0,0,0,0.06,4.26,0,N,N,Y,N,N,38.69,-122.86,N,Irrigation,2021
S021472,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.46,1,0,0,0,0,0,0,0,0.16,0.8,0,N,N,Y,N,N,38.69,-122.85,N,Irrigation,2021
S021473,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.33,1.43,0,1.33,1.36,0.68,0.96,0.93,1.46,0.2,0.16,0,N,N,N,N,N,38.69,-122.86,N,Irrigation,2021
S021475,Statement of Div and Use,Claimed,Claimed,Y,R_04_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,19.45,16.33,17.09,18.87,13.51,25.84,12.92,29.39,32.19,32.6,14.48,8.12,5.83,N,N,N,N,N,39.14,-123.17,N,Domestic,2021
S021480,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.4,3.35,1.675,6.24,4.45,3.19,0,0,0,N,N,N,N,N,38.72,-122.89,N,Irrigation,2021
S021482,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.27,-123.21,N,Irrigation,2021
S021483,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.27,-123.2,N,Irrigation,2021
S021484,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.27,-123.2,N,Irrigation,2021
S021485,Statement of Div and Use,Claimed,Claimed,Y,R_18,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,0,,,,,,,Y,N,N,N,N,38.56,-122.97,N,Irrigation,2021
S021487,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,4,4.16,0.5,0,0,0,0,0,0,0,0,0,1.33,N,N,Y,N,N,39.25,-123.19,N,Irrigation,2021
S021488,Statement of Div and Use,Claimed,Claimed,Y,R_15_MSDC,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.06,0.1,0.1,1.2,0.6,1.2,1.26,1.13,1,0,0,N,N,N,N,N,38.66,-122.93,N,Irrigation,2021
S021568,Statement of Div and Use,Claimed,Claimed,Y,R_15_MSDC,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.41,0.16,0.08,1.16,0.58,1.58,2,2.5,2.06,0.08,0,N,N,N,N,N,38.68,-122.95,N,Irrigation,2021
S021985,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,3.33E-04,1.40E-03,2.80E-03,3.67E-03,0.001833334,3.67E-03,3.67E-03,3.13E-03,2.60E-03,1.73E-03,0,N,N,N,N,N,39.04,-123.15,N,Frost Protection,2021
S021986,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.14,0.6,1.18,0.59,1,0.89,0.34,0.67,0.67,0.01,N,N,N,N,N,39.04,-123.15,N,Irrigation,2021
S021990,Statement of Div and Use,Claimed,Claimed,Y,R_15_MSDC,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.69,-122.95,N,Irrigation,2021
S021991,Statement of Div and Use,Claimed,Claimed,Y,R_15_MSDC,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.69,-122.95,N,Irrigation,2021
S021993,Statement of Div and Use,Claimed,Claimed,Y,R_08,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.8,-122.8,N,Industrial,2021
S021994,Statement of Div and Use,Claimed,Claimed,Y,R_07,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.78,-122.76,N,Industrial,2021
S021995,Statement of Div and Use,Claimed,Claimed,Y,R_08,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.81,-122.8,N,Industrial,2021
S021996,Statement of Div and Use,Claimed,Claimed,Y,R_08,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.8,-122.81,N,Industrial,2021
S021997,Statement of Div and Use,Claimed,Claimed,Y,R_07,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.79,-122.75,N,Industrial,2021
S021998,Statement of Div and Use,Claimed,Claimed,Y,R_07,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,7.77,9.34,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.78,-122.78,N,Industrial,2021
S021999,Statement of Div and Use,Claimed,Claimed,Y,R_07,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.78,-122.76,N,Industrial,2021
S022000,Statement of Div and Use,Claimed,Claimed,Y,R_08,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.8,-122.81,N,Industrial,2021
S022001,Statement of Div and Use,Claimed,Claimed,Y,R_07,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,1.61,6.23,7.13,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.8,-122.78,N,Industrial,2021
S022002,Statement of Div and Use,Claimed,Claimed,Y,R_08,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.82,-122.8,N,Industrial,2021
S022003,Statement of Div and Use,Claimed,Claimed,Y,R_08,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.8,-122.8,N,Industrial,2021
S022004,Statement of Div and Use,Claimed,Claimed,Y,R_08,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.81,-122.82,N,Industrial,2021
S022006,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,1,2,1.33,2,0,0,0,0,0,0,0,0,N,N,N,N,N,38.62,-122.66,N,Frost Protection,2021
S022008,Statement of Div and Use,Claimed,Claimed,Y,R_06_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,1.03,1.66,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.96,-123.1,N,Frost Protection,2021
S022009,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.03,0.46,0,0,0,0,0,0,0,0,0.56,0,N,N,Y,N,N,38.7,-122.88,N,Frost Protection,2021
S022012,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.33,0.03,0,0,0,0,0,0,0,0,0.36,1.33,N,N,Y,N,N,38.69,-122.88,N,Frost Protection,2021
S022013,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.5,1.03,0.33,0.66,0.33,1,3.7,2.7,0.4,0.1,0,N,N,N,N,N,38.79,-123,N,Irrigation,2021
S022014,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,3.33E-05,N,N,Y,N,N,38.79,-122.99,N,Frost Protection,2021
S022015,Statement of Div and Use,Claimed,Claimed,Y,R_17_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.46,0.23,0.2,0.26,0.5,1.76,0.88,3.1,2.6,2.53,0.9,0.33,0.3,N,N,N,N,N,38.52,-122.86,N,Irrigation,2021
S022016,Statement of Div and Use,Claimed,Claimed,Y,R_17_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.2,0.16,0.26,0.23,0.63,1,0.5,1.36,1.23,1,0.83,0.6,1.4,N,N,N,N,N,38.52,-122.86,N,Irrigation,2021
S022017,Statement of Div and Use,Claimed,Claimed,Y,R_17_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.52,-122.86,N,Frost Protection,2021
S022128,Statement of Div and Use,Claimed,Claimed,Y,R_24,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0.06,0.12,0.03,0.02,0,0,N,N,N,N,N,38.48,-122.78,N,Frost Protection,2021
S022130,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.3,-123.2,N,Frost Protection,2021
S022156,Statement of Div and Use,Claimed,Claimed,Y,R_02_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.1,6.67E-03,2.03,0,0,0,0,0,0,0,0,N,N,N,N,N,39.34,-123.11,N,Irrigation,2021
S022287,Statement of Div and Use,Claimed,Claimed,Y,R_15_MSDC,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,0,,,,,,,Y,N,N,N,N,38.67,-122.94,N,Irrigation,2021
S022288,Statement of Div and Use,Claimed,Claimed,Y,R_16_MSDC,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.63,-122.9,N,Irrigation,2021
S022309,Statement of Div and Use,Claimed,Claimed,Y,R_22,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,9.15,0,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.88,-123.16,N,Recreational,2021
S022310,Statement of Div and Use,Claimed,Claimed,Y,R_22,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.89,-123.15,N,Stockwatering,2021
